,name,brand,model,year,age,km_driven,torque_Nm,max_power_bhp,mileage_kmpl,selling_price,seller_type,owner,seats,engine,transmission,fuel,mileage,torque,dumpName
7082,Toyota Etios Liva VXD,Toyota,Etios,2014,7,200000,170.0,67.04,23.59,409999,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,Liva VXD
7083,Toyota Etios GD,Toyota,Etios,2014,7,250000,170.0,67.04,23.59,550000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,GD
7084,Toyota Etios Liva GD,Toyota,Etios,2014,7,120000,170.0,67.04,23.59,430999,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,Liva GD
7085,Toyota Etios Liva GD,Toyota,Etios,2014,7,90000,170.0,67.06,23.59,320000,Individual,Third_or_Above,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,Liva GD
7086,Toyota Etios Cross 1.4L GD,Toyota,Etios,2014,7,50000,170.0,67.06,23.59,425000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,Cross 1.4L GD
7087,Toyota Etios GD,Toyota,Etios,2015,6,120000,170.0,67.05,23.59,475000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,GD
7088,Toyota Etios Cross 1.2L G,Toyota,Etios,2015,6,10000,104.0,78.8,18.16,600000,Individual,First,5,1197 CC,Manual,Petrol,18.16 kmpl,104Nm@ 3100rpm,Cross 1.2L G
7089,Toyota Etios Liva VD,Toyota,Etios,2015,6,40000,170.0,67.04,23.59,550000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,Liva VD
7090,Toyota Etios GD,Toyota,Etios,2015,6,125000,170.0,67.05,23.59,500000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,GD
7091,Toyota Etios Liva GD,Toyota,Etios,2015,6,25000,170.0,67.04,23.59,450000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,Liva GD
7092,Toyota Etios Liva VD,Toyota,Etios,2015,6,170000,170.0,67.04,23.59,387000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,Liva VD
7093,Toyota Etios VD,Toyota,Etios,2015,6,120000,170.0,67.05,23.59,570000,Individual,Second,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,VD
7094,Toyota Etios GD,Toyota,Etios,2015,6,80000,170.0,67.05,23.59,525000,Individual,Second,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,GD
7095,Toyota Etios Liva GD,Toyota,Etios,2015,6,80000,170.0,67.04,23.59,450000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,Liva GD
7096,Toyota Etios G,Toyota,Etios,2015,6,110000,132.0,88.73,16.78,360000,Individual,Third_or_Above,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,G
7097,Toyota Etios GD,Toyota,Etios,2015,6,100000,170.0,67.05,23.59,509999,Individual,Second,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,GD
7098,Toyota Etios Liva G,Toyota,Etios,2015,6,30000,104.0,78.9,17.71,515000,Individual,First,5,1197 CC,Manual,Petrol,17.71 kmpl,104Nm@ 3100rpm,Liva G
7099,Toyota Etios GD,Toyota,Etios,2016,5,145000,170.0,67.05,23.59,570000,Individual,Second,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,GD
7100,Toyota Etios GD,Toyota,Etios,2016,5,80000,170.0,67.05,23.59,509999,Individual,Second,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,GD
7101,Toyota Etios Cross 1.2L G,Toyota,Etios,2016,5,50000,104.0,78.8,18.16,434999,Individual,Second,5,1197 CC,Manual,Petrol,18.16 kmpl,104Nm@ 3100rpm,Cross 1.2L G
7102,Toyota Etios G,Toyota,Etios,2016,5,15500,132.0,88.73,16.78,540000,Individual,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,G
7103,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7104,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7105,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7106,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7107,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7108,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7109,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7110,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7111,Toyota Etios Liva 1.2 V Dual Tone,Toyota,Etios,2017,4,50000,104.0,78.9,17.71,585000,Individual,First,5,1197 CC,Manual,Petrol,17.71 kmpl,104Nm@ 3100rpm,Liva 1.2 V Dual Tone
7112,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7113,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7114,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7115,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7116,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7117,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7118,Toyota Etios 1.4 GD,Toyota,Etios,2017,4,150000,170.0,67.05,23.59,632000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,1.4 GD
7119,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7120,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7121,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7122,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7123,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7124,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7125,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7126,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7127,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7128,Toyota Etios 1.4 VXD,Toyota,Etios,2017,4,120000,170.0,67.04,23.59,650000,Individual,Second,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,1.4 VXD
7129,Toyota Etios Liva 1.2 V Dual Tone,Toyota,Etios,2017,4,35000,104.0,78.9,17.71,549000,Individual,First,5,1197 CC,Manual,Petrol,17.71 kmpl,104Nm@ 3100rpm,Liva 1.2 V Dual Tone
7130,Toyota Etios 1.4 GXD,Toyota,Etios,2017,4,40000,170.0,67.05,23.59,550000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,1.4 GXD
7131,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7132,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7133,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7134,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7135,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7136,Toyota Etios VX,Toyota,Etios,2017,4,25538,132.0,88.73,16.78,625000,Dealer,First,5,1496 CC,Manual,Petrol,16.78 kmpl,132Nm@ 3000rpm,VX
7137,Toyota Etios 1.4 GXD,Toyota,Etios,2018,3,90000,170.0,67.05,23.59,730000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,1.4 GXD
7138,Toyota Etios 1.4 GXD,Toyota,Etios,2018,3,150000,170.0,67.05,23.59,670000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,1.4 GXD
7139,Toyota Etios Liva 1.4 VD,Toyota,Etios,2018,3,70000,170.0,67.04,23.59,665000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,Liva 1.4 VD
7140,Toyota Etios 1.4 GXD,Toyota,Etios,2018,3,116000,170.0,67.05,23.59,780000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,1.4 GXD
7141,Toyota Etios 1.4 GXD,Toyota,Etios,2018,3,116000,170.0,67.05,23.59,780000,Individual,First,5,1364 CC,Manual,Diesel,23.59 kmpl,170Nm@ 1800-2400rpm,1.4 GXD
7142,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2010,11,125000,343.0,171.0,11.5,800000,Individual,Second,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7143,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2010,11,240000,343.0,171.0,11.5,900000,Individual,First,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7144,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2010,11,220000,343.0,171.0,11.5,1050000,Individual,Second,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7145,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2010,11,151000,343.0,171.0,11.5,800000,Individual,Second,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7146,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2010,11,100000,343.0,171.0,11.5,1200000,Individual,First,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7147,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2010,11,150000,343.0,171.0,11.5,750000,Individual,Second,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7148,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2011,10,181000,343.0,171.0,11.5,1150000,Individual,Second,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7149,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2011,10,120000,343.0,171.0,11.5,975000,Individual,Third_or_Above,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7150,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2011,10,120000,343.0,171.0,11.5,900000,Individual,First,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7151,Toyota Fortuner 4x2 4 Speed AT,Toyota,Fortuner,2012,9,160000,343.0,169.0,11.5,1225000,Individual,First,7,2982 CC,Automatic,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,4x2 4 Speed AT
7152,Toyota Fortuner 3.0 Diesel,Toyota,Fortuner,2012,9,129627,343.0,171.0,11.5,1680000,Dealer,First,7,2982 CC,Manual,Diesel,11.5 kmpl,343Nm@ 1400-3400rpm,3.0 Diesel
7153,Toyota Fortuner 2.8 2WD MT,Toyota,Fortuner,2013,8,148120,420.0,174.5,14.24,1500000,Dealer,First,7,2755 CC,Manual,Diesel,14.24 kmpl,420Nm@ 1400-2600rpm,2.8 2WD MT
7154,Toyota Fortuner 4x4 MT,Toyota,Fortuner,2014,7,77000,343.0,168.5,12.55,1500000,Dealer,First,7,2982 CC,Manual,Diesel,12.55 kmpl,343Nm@ 1400-3400rpm,4x4 MT
7155,Toyota Fortuner 4x2 Manual,Toyota,Fortuner,2014,7,30000,343.0,168.5,13.0,1750000,Individual,Second,7,2982 CC,Manual,Diesel,13.0 kmpl,343Nm@ 1400-3400rpm,4x2 Manual
7156,Toyota Fortuner 4x2 Manual,Toyota,Fortuner,2014,7,150000,343.0,168.5,13.0,1380000,Individual,First,7,2982 CC,Manual,Diesel,13.0 kmpl,343Nm@ 1400-3400rpm,4x2 Manual
7157,Toyota Fortuner 4x4 MT,Toyota,Fortuner,2014,7,80000,343.0,168.5,12.55,1700000,Individual,Second,7,2982 CC,Manual,Diesel,12.55 kmpl,343Nm@ 1400-3400rpm,4x4 MT
7158,Toyota Fortuner 4x2 AT TRD Sportivo,Toyota,Fortuner,2014,7,80000,360.0,168.7,12.55,1400000,Individual,Second,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x2 AT TRD Sportivo
7159,Toyota Fortuner 4x2 Manual,Toyota,Fortuner,2014,7,150000,343.0,168.5,13.0,1380000,Individual,First,7,2982 CC,Manual,Diesel,13.0 kmpl,343Nm@ 1400-3400rpm,4x2 Manual
7160,Toyota Fortuner 4x2 Manual,Toyota,Fortuner,2014,7,150000,343.0,168.5,13.0,1380000,Individual,First,7,2982 CC,Manual,Diesel,13.0 kmpl,343Nm@ 1400-3400rpm,4x2 Manual
7161,Toyota Fortuner 4x4 MT,Toyota,Fortuner,2015,6,78000,343.0,168.5,12.55,1700000,Individual,Second,7,2982 CC,Manual,Diesel,12.55 kmpl,343Nm@ 1400-3400rpm,4x4 MT
7162,Toyota Fortuner 4x2 AT,Toyota,Fortuner,2015,6,60000,360.0,168.5,12.55,2000000,Individual,First,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x2 AT
7163,Toyota Fortuner 4x2 AT,Toyota,Fortuner,2015,6,130000,360.0,168.5,12.55,1900000,Individual,First,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x2 AT
7164,Toyota Fortuner 4x4 MT,Toyota,Fortuner,2015,6,120000,343.0,168.5,12.55,1888000,Individual,Second,7,2982 CC,Manual,Diesel,12.55 kmpl,343Nm@ 1400-3400rpm,4x4 MT
7165,Toyota Fortuner 4x2 AT,Toyota,Fortuner,2015,6,30000,360.0,168.5,12.55,1850000,Individual,Second,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x2 AT
7166,Toyota Fortuner 4x2 AT,Toyota,Fortuner,2015,6,80000,360.0,168.5,12.55,1500000,Individual,Second,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x2 AT
7167,Toyota Fortuner 4x2 AT,Toyota,Fortuner,2015,6,91000,360.0,168.5,12.55,1650000,Dealer,Second,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x2 AT
7168,Toyota Fortuner 4x2 AT,Toyota,Fortuner,2015,6,60000,360.0,168.5,12.55,2000000,Individual,First,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x2 AT
7169,Toyota Fortuner 2.5 4x2 MT TRD Sportivo,Toyota,Fortuner,2015,6,120000,343.0,142.0,13.0,2000000,Individual,First,7,2494 CC,Manual,Diesel,13.0 kmpl,343Nm@ 1600-2800rpm,2.5 4x2 MT TRD Sportivo
7170,Toyota Fortuner 4x4 MT,Toyota,Fortuner,2015,6,20000,343.0,168.5,12.55,2000000,Individual,First,7,2982 CC,Manual,Diesel,12.55 kmpl,343Nm@ 1400-3400rpm,4x4 MT
7171,Toyota Fortuner 4x2 AT,Toyota,Fortuner,2015,6,130000,360.0,168.5,12.55,1900000,Individual,First,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x2 AT
7172,Toyota Fortuner 4x4 MT,Toyota,Fortuner,2015,6,20000,343.0,168.5,12.55,2000000,Individual,First,7,2982 CC,Manual,Diesel,12.55 kmpl,343Nm@ 1400-3400rpm,4x4 MT
7173,Toyota Fortuner 4x2 AT,Toyota,Fortuner,2015,6,91000,360.0,168.5,12.55,1650000,Dealer,Second,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x2 AT
7174,Toyota Fortuner 2.8 4WD AT BSIV,Toyota,Fortuner,2016,5,90000,450.0,174.5,15.04,3100000,Individual,First,7,2755 CC,Automatic,Diesel,15.04 kmpl,450Nm@ 1600-2400rpm,2.8 4WD AT BSIV
7175,Toyota Fortuner 4x4 AT,Toyota,Fortuner,2016,5,52000,360.0,168.5,12.55,1750000,Dealer,First,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x4 AT
7176,Toyota Fortuner 2.8 4WD AT BSIV,Toyota,Fortuner,2017,4,50000,450.0,174.5,15.04,2950000,Individual,First,7,2755 CC,Automatic,Diesel,15.04 kmpl,450Nm@ 1600-2400rpm,2.8 4WD AT BSIV
7177,Toyota Fortuner 4x4 AT,Toyota,Fortuner,2017,4,60000,360.0,168.5,12.55,2750000,Dealer,Second,7,2982 CC,Automatic,Diesel,12.55 kmpl,360Nm@ 1400-3200rpm,4x4 AT
7178,Toyota Fortuner 2.8 4WD AT BSIV,Toyota,Fortuner,2017,4,70000,450.0,174.5,15.04,3100000,Individual,First,7,2755 CC,Automatic,Diesel,15.04 kmpl,450Nm@ 1600-2400rpm,2.8 4WD AT BSIV
7179,Toyota Fortuner 2.8 2WD MT BSIV,Toyota,Fortuner,2018,3,35000,420.0,174.5,14.24,3000000,Individual,First,7,2755 CC,Manual,Diesel,14.24 kmpl,420Nm@ 1400-2600rpm,2.8 2WD MT BSIV
7180,Toyota Fortuner 2.8 2WD AT BSIV,Toyota,Fortuner,2018,3,100000,450.0,174.5,12.9,2940000,Dealer,First,7,2755 CC,Automatic,Diesel,12.9 kmpl,450Nm@ 1600-2400rpm,2.8 2WD AT BSIV
7181,Toyota Fortuner 2.8 2WD AT BSIV,Toyota,Fortuner,2018,3,49000,450.0,174.5,12.9,2900000,Individual,First,7,2755 CC,Automatic,Diesel,12.9 kmpl,450Nm@ 1600-2400rpm,2.8 2WD AT BSIV
7182,Toyota Fortuner 2.8 4WD MT BSIV,Toyota,Fortuner,2018,3,50000,420.0,174.5,14.24,3200000,Individual,First,7,2755 CC,Manual,Diesel,14.24 kmpl,420Nm@ 1400-2600rpm,2.8 4WD MT BSIV
7183,Toyota Fortuner 2.8 4WD AT BSIV,Toyota,Fortuner,2018,3,60000,450.0,174.5,15.04,3200000,Individual,First,7,2755 CC,Automatic,Diesel,15.04 kmpl,450Nm@ 1600-2400rpm,2.8 4WD AT BSIV
7184,Toyota Fortuner 2.8 2WD MT BSIV,Toyota,Fortuner,2018,3,46000,420.0,174.5,14.24,2900000,Individual,First,7,2755 CC,Manual,Diesel,14.24 kmpl,420Nm@ 1400-2600rpm,2.8 2WD MT BSIV
7185,Toyota Fortuner 2.8 4WD MT BSIV,Toyota,Fortuner,2018,3,50000,420.0,174.5,14.24,3200000,Individual,First,7,2755 CC,Manual,Diesel,14.24 kmpl,420Nm@ 1400-2600rpm,2.8 4WD MT BSIV
7186,Toyota Fortuner 2.8 4WD AT BSIV,Toyota,Fortuner,2018,3,60000,450.0,174.5,15.04,3200000,Individual,First,7,2755 CC,Automatic,Diesel,15.04 kmpl,450Nm@ 1600-2400rpm,2.8 4WD AT BSIV
7187,Toyota Fortuner 2.8 4WD AT BSIV,Toyota,Fortuner,2020,1,3000,450.0,174.5,15.04,3200000,Individual,First,7,2755 CC,Automatic,Diesel,15.04 kmpl,450Nm@ 1600-2400rpm,2.8 4WD AT BSIV
7188,Toyota Glanza V CVT,Toyota,Glanza,2019,2,9654,113.0,81.8,19.56,894999,Dealer,First,5,1197 CC,Automatic,Petrol,19.56 kmpl,113Nm@ 4200rpm,V CVT
7189,Toyota Glanza G CVT,Toyota,Glanza,2019,2,10000,113.0,81.8,19.56,800000,Individual,First,5,1197 CC,Automatic,Petrol,19.56 kmpl,113Nm@ 4200rpm,G CVT
7190,Toyota Glanza G Smart Hybrid,Toyota,Glanza,2019,2,5000,113.0,88.5,23.87,700000,Individual,First,5,1197 CC,Manual,Petrol,23.87 kmpl,113Nm@ 4400rpm,G Smart Hybrid
7191,Toyota Glanza V CVT,Toyota,Glanza,2019,2,9654,113.0,81.8,19.56,894999,Dealer,First,5,1197 CC,Automatic,Petrol,19.56 kmpl,113Nm@ 4200rpm,V CVT
7192,Toyota Innova 2.5 G1 Diesel 8-seater,Toyota,Innova,2005,16,240000,196.133,102.0,12.8,250000,Individual,Third_or_Above,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G1 Diesel 8-seater
7193,Toyota Innova 2.5 E Diesel MS 7-seater,Toyota,Innova,2005,16,185000,200.0,100.6,11.4,300000,Individual,Second,7,2494 CC,Manual,Diesel,11.4 kmpl,200Nm@ 1400-3400rpm,2.5 E Diesel MS 7-seater
7194,Toyota Innova 2.5 G2,Toyota,Innova,2005,16,120000,196.133,102.0,12.8,245000,Individual,First,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G2
7195,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,Innova,2005,16,200000,196.133,102.0,12.8,310000,Individual,Second,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G (Diesel) 8 Seater BS IV
7196,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,Innova,2005,16,200000,196.133,102.0,12.8,310000,Individual,Second,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G (Diesel) 8 Seater BS IV
7197,Toyota Innova 2.5 V Diesel 8-seater,Toyota,Innova,2006,15,270000,196.133,102.0,12.8,425000,Individual,Third_or_Above,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 V Diesel 8-seater
7198,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Toyota,Innova,2006,15,140000,196.133,102.0,12.8,300000,Individual,Second,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G (Diesel) 7 Seater BS IV
7199,Toyota Innova 2.5 V Diesel 8-seater,Toyota,Innova,2006,15,305000,196.133,102.0,12.8,370000,Individual,Third_or_Above,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 V Diesel 8-seater
7200,Toyota Innova 2.5 G2,Toyota,Innova,2006,15,264000,196.133,102.0,12.8,430000,Individual,First,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G2
7201,Toyota Innova 2.5 G4 Diesel 7-seater,Toyota,Innova,2006,15,250000,196.133,102.0,12.8,1050000,Individual,First,7,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G4 Diesel 7-seater
7202,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,Innova,2006,15,192000,196.133,102.0,12.8,450000,Individual,Third_or_Above,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G (Diesel) 8 Seater BS IV
7203,Toyota Innova 2.5 V Diesel 8-seater,Toyota,Innova,2007,14,120000,196.133,102.0,12.8,404000,Individual,Third_or_Above,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 V Diesel 8-seater
7204,Toyota Innova 2.5 E Diesel MS 7-seater,Toyota,Innova,2007,14,80000,196.133,102.0,12.8,626000,Individual,Second,7,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 E Diesel MS 7-seater
7205,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,Innova,2007,14,210000,196.133,102.0,12.8,465000,Individual,Second,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G (Diesel) 8 Seater BS IV
7206,Toyota Innova 2.5 V Diesel 7-seater,Toyota,Innova,2007,14,260000,196.133,102.0,12.8,600000,Individual,Third_or_Above,7,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 V Diesel 7-seater
7207,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,Innova,2007,14,170000,196.133,102.0,12.8,400000,Individual,First,8,2494 CC,Manual,Diesel,12.8 kmpl,20.4@ 1400-3400(kgm@ rpm),2.5 G (Diesel) 8 Seater BS IV
